                    * webspice studio — generated netlist
                    Transient Analysis  Wed Jul  8 16:45:50  2026
--------------------------------------------------------------------------------
Index   time            v1#branch       vin             vout            
--------------------------------------------------------------------------------
200	1.932800e-03	1.400201e-08	-2.04898e+00	-1.40020e-05	
201	1.942800e-03	1.400170e-08	-1.75855e+00	-1.40017e-05	
202	1.952800e-03	1.400136e-08	-1.46119e+00	-1.40014e-05	
203	1.962800e-03	1.400095e-08	-1.15806e+00	-1.40009e-05	
204	1.972800e-03	1.400032e-08	-8.50360e-01	-1.40003e-05	
205	1.982800e-03	1.399846e-08	-5.39303e-01	-1.39985e-05	
206	1.992800e-03	1.397207e-08	-2.26118e-01	-1.39721e-05	
207	2.002800e-03	-3.99310e-07	8.796006e-02	3.993098e-04	
208	2.012800e-03	-1.60008e-04	4.016905e-01	1.600077e-01	
209	2.022800e-03	-4.45304e-04	7.138357e-01	4.453042e-01	
210	2.032800e-03	-7.41633e-04	1.023164e+00	7.416328e-01	
211	2.042800e-03	-1.03804e-03	1.328454e+00	1.038042e+00	
212	2.052800e-03	-1.33186e-03	1.628501e+00	1.331864e+00	
213	2.062800e-03	-1.62052e-03	1.922121e+00	1.620525e+00	
214	2.072800e-03	-1.90243e-03	2.208156e+00	1.902429e+00	
215	2.082800e-03	-2.17628e-03	2.485476e+00	2.176276e+00	
216	2.092800e-03	-2.44082e-03	2.752987e+00	2.440823e+00	
217	2.102800e-03	-2.69491e-03	3.009633e+00	2.694910e+00	
218	2.112800e-03	-2.93745e-03	3.254401e+00	2.937450e+00	
219	2.122800e-03	-3.16743e-03	3.486326e+00	3.167426e+00	
220	2.132800e-03	-3.38388e-03	3.704492e+00	3.383883e+00	
221	2.142800e-03	-3.58593e-03	3.908038e+00	3.585929e+00	
222	2.152800e-03	-3.77274e-03	4.096161e+00	3.772738e+00	
223	2.162800e-03	-3.94355e-03	4.268118e+00	3.943550e+00	
224	2.172800e-03	-4.09767e-03	4.423230e+00	4.097671e+00	
225	2.182800e-03	-4.23448e-03	4.560887e+00	4.234478e+00	
226	2.192800e-03	-4.35342e-03	4.680543e+00	4.353419e+00	
227	2.202800e-03	-4.45401e-03	4.781728e+00	4.454012e+00	
228	2.212800e-03	-4.53585e-03	4.864041e+00	4.535855e+00	

Index   time            v1#branch       vin             vout            
--------------------------------------------------------------------------------
229	2.222800e-03	-4.59862e-03	4.927158e+00	4.598616e+00	
230	2.232800e-03	-4.64205e-03	4.970830e+00	4.642045e+00	
231	2.242800e-03	-4.66597e-03	4.994884e+00	4.665967e+00	
232	2.252800e-03	-4.67028e-03	4.999226e+00	4.670284e+00	
233	2.262800e-03	-4.65498e-03	4.983838e+00	4.654981e+00	
234	2.272800e-03	-4.62012e-03	4.948782e+00	4.620119e+00	
235	2.282800e-03	-4.56584e-03	4.894194e+00	4.565837e+00	
236	2.292800e-03	-4.49235e-03	4.820292e+00	4.492354e+00	
237	2.302800e-03	-4.39997e-03	4.727366e+00	4.399966e+00	
238	2.312800e-03	-4.28904e-03	4.615783e+00	4.289043e+00	
239	2.322800e-03	-4.16003e-03	4.485984e+00	4.160034e+00	
240	2.332800e-03	-4.01346e-03	4.338480e+00	4.013459e+00	
241	2.342800e-03	-3.84991e-03	4.173855e+00	3.849909e+00	
242	2.352800e-03	-3.67005e-03	3.992757e+00	3.670049e+00	
243	2.362800e-03	-3.47461e-03	3.795902e+00	3.474609e+00	
244	2.372800e-03	-3.26439e-03	3.584066e+00	3.264387e+00	
245	2.382800e-03	-3.04025e-03	3.358086e+00	3.040246e+00	
246	2.392800e-03	-2.80311e-03	3.118852e+00	2.803113e+00	
247	2.402800e-03	-2.55398e-03	2.867310e+00	2.553978e+00	
248	2.412800e-03	-2.29390e-03	2.604452e+00	2.293897e+00	
249	2.422800e-03	-2.02400e-03	2.331316e+00	2.023997e+00	
250	2.432800e-03	-1.74549e-03	2.048978e+00	1.745486e+00	
